match_id,date,player_team,striker,batting_position,balls_faced,runs_scored,strike_rate,dots,singles,doubles,triples,fours,fives,sixes,dismissal_type
202535,2025-04-19,DC,Kuldeep Yadav,10,1,4,400.0,0,0,0,0,1,0,0,not out
202535,2025-04-19,GT,Sai Sudharsan,1,21,36,171.42857142857142,5,10,0,0,5,0,1,caught
202535,2025-04-19,GT,Shubman Gill,2,5,7,140.0,1,3,0,0,1,0,0,runout
202535,2025-04-19,GT,Buttler,3,54,97,179.62962962962962,14,21,4,0,11,0,4,not out
202535,2025-04-19,GT,Rutherford,4,33,42,127.27272727272727,11,16,2,0,1,0,3,caught
202535,2025-04-19,GT,Rahul Tewatia,5,3,11,366.66666666666663,0,1,0,0,1,0,1,not out
202536,2025-04-19,LSG,Mitchell Marsh,1,6,4,66.66666666666666,4,1,0,1,0,0,0,caught
202536,2025-04-19,LSG,Markram,2,45,66,146.66666666666666,15,18,2,2,5,0,3,caught
202536,2025-04-19,LSG,Pooran,3,8,11,137.5,3,3,0,0,2,0,0,lbw
202536,2025-04-19,LSG,Pant,4,9,3,33.33333333333333,6,3,0,0,0,0,0,caught
202536,2025-04-19,LSG,Ayush Badoni,5,34,50,147.05882352941177,8,16,4,0,5,0,1,caught
202536,2025-04-19,LSG,Miller,6,8,7,87.5,1,7,0,0,0,0,0,not out
202536,2025-04-19,LSG,Abdul Samad,7,10,30,300.0,1,4,1,0,0,0,4,not out
202536,2025-04-19,RR,Jaiswal,1,52,74,142.30769230769232,16,24,3,0,5,0,4,bowled
202536,2025-04-19,RR,Vaibhav Suryavanshi,2,20,34,170.0,7,8,0,0,2,0,3,stumped
202536,2025-04-19,RR,Nitish Rana,3,7,8,114.28571428571428,4,2,0,0,0,0,1,caught
202536,2025-04-19,RR,Riyan Parag,4,26,39,150.0,8,11,2,0,3,0,2,lbw
202536,2025-04-19,RR,Dhruv Jurel,5,5,6,120.0,0,4,1,0,0,0,0,not out
202536,2025-04-19,RR,Hetmyer,6,7,12,171.42857142857142,3,0,2,0,2,0,0,caught
202536,2025-04-19,RR,Shubham Dubey,7,3,3,100.0,1,1,1,0,0,0,0,not out
202537,2025-04-20,PBKS,Priyansh Arya,1,15,22,146.66666666666666,8,2,1,0,3,0,1,caught
202537,2025-04-20,PBKS,Prabhsimran,2,17,33,194.11764705882354,5,5,1,0,5,0,1,caught
202537,2025-04-20,PBKS,Shreyas Iyer,3,10,6,60.0,7,2,0,0,1,0,0,caught
202537,2025-04-20,PBKS,Josh Inglis,4,17,29,170.58823529411765,1,11,2,0,2,0,1,bowled
202537,2025-04-20,PBKS,Nehal Wadhera,5,6,5,83.33333333333334,2,3,1,0,0,0,0,runout
202537,2025-04-20,PBKS,Shashank Singh,6,33,31,93.93939393939394,8,21,3,0,1,0,0,not out
202537,2025-04-20,PBKS,Stoinis,7,2,1,50.0,1,1,0,0,0,0,0,bowled
202537,2025-04-20,PBKS,Marco Jansen,8,20,25,125.0,6,11,1,0,0,0,2,not out
202537,2025-04-20,RCB,Phil Salt,1,3,1,33.33333333333333,2,1,0,0,0,0,0,caught
202537,2025-04-20,RCB,Kohli,2,54,73,135.1851851851852,13,27,6,0,7,0,1,not out
202537,2025-04-20,RCB,Padikkal,3,35,61,174.28571428571428,13,11,1,0,6,0,4,caught
202537,2025-04-20,RCB,Rajat Patidar,4,13,12,92.3076923076923,5,6,1,0,1,0,0,caught
202537,2025-04-20,RCB,Jitesh Sharma,5,8,11,137.5,2,5,0,0,0,0,1,not out
202538,2025-04-20,CSK,Shaik Rasheed,1,20,19,95.0,9,5,5,0,1,0,0,stumped
202538,2025-04-20,CSK,Ravindra,2,9,5,55.55555555555556,6,1,2,0,0,0,0,caught
202538,2025-04-20,CSK,Ayush Mhatre,3,15,32,213.33333333333334,5,4,0,0,4,0,2,caught
202538,2025-04-20,CSK,Jadeja,4,35,53,151.42857142857142,8,17,4,0,4,0,2,not out
202538,2025-04-20,CSK,Shivam Dube,5,32,50,156.25,10,14,2,0,2,0,4,caught
202538,2025-04-20,CSK,Dhoni,6,6,4,66.66666666666666,2,4,0,0,0,0,0,caught
202538,2025-04-20,CSK,Jamie Overton,7,3,4,133.33333333333331,2,0,0,0,1,0,0,not out
202538,2025-04-20,MI,Rickelton,1,19,24,126.3157894736842,10,4,1,0,3,0,1,caught
202538,2025-04-20,MI,Rohit,2,45,76,168.88888888888889,13,20,2,0,4,0,6,not out
202538,2025-04-20,MI,Suryakumar Yadav,3,30,68,226.66666666666666,5,14,0,0,6,0,5,not out
202539,2025-04-21,GT,Sai Sudharsan,1,36,52,144.44444444444443,9,18,2,0,6,0,1,caught
202539,2025-04-21,GT,Shubman Gill,2,54,89,164.8148148148148,13,25,3,0,10,0,3,caught
202539,2025-04-21,GT,Buttler,3,23,41,178.26086956521738,7,7,1,0,8,0,0,not out
202539,2025-04-21,GT,Rahul Tewatia,4,2,0,0.0,2,0,0,0,0,0,0,caught
202539,2025-04-21,GT,Shahrukh Khan,5,5,11,220.00000000000003,0,3,1,0,0,0,1,not out
202539,2025-04-21,KKR,Gurbaz,1,4,1,25.0,3,1,0,0,0,0,0,lbw
202539,2025-04-21,KKR,Narine,2,13,17,130.76923076923077,7,3,0,0,2,0,1,caught
202539,2025-04-21,KKR,Rahane,3,36,50,138.88888888888889,10,16,4,0,5,0,1,stumped
202539,2025-04-21,KKR,Venkatesh Iyer,4,19,14,73.68421052631578,8,8,3,0,0,0,0,caught
202539,2025-04-21,KKR,Rinku Singh,5,14,17,121.42857142857142,5,7,0,0,1,0,1,caught
202539,2025-04-21,KKR,Russell,6,15,21,140.0,8,3,0,0,3,0,1,stumped
202539,2025-04-21,KKR,Ramandeep Singh,7,2,1,50.0,1,1,0,0,0,0,0,caught
202539,2025-04-21,KKR,Moeen Ali,8,2,0,0.0,2,0,0,0,0,0,0,caught
202539,2025-04-21,KKR,Angkrish Raghuvanshi,9,13,27,207.6923076923077,2,5,2,0,3,0,1,not out
202539,2025-04-21,KKR,Harshit Rana,10,2,1,50.0,1,1,0,0,0,0,0,not out
202540,2025-04-22,LSG,Markram,1,33,52,157.57575757575756,7,16,5,0,2,0,3,caught
202540,2025-04-22,LSG,Mitchell Marsh,2,36,45,125.0,7,23,2,0,3,0,1,bowled
202540,2025-04-22,LSG,Pooran,3,5,9,180.0,2,1,0,0,2,0,0,bowled
202540,2025-04-22,LSG,Abdul Samad,4,8,2,25.0,6,2,0,0,0,0,0,caught
202540,2025-04-22,LSG,Miller,5,15,14,93.33333333333333,4,10,0,0,1,0,0,not out
202540,2025-04-22,LSG,Ayush Badoni,6,21,36,171.42857142857142,6,6,3,0,6,0,0,bowled
202540,2025-04-22,LSG,Pant,7,2,0,0.0,2,0,0,0,0,0,0,bowled
202540,2025-04-22,DC,Abishek Porel,1,36,51,141.66666666666669,8,19,3,0,5,0,1,caught
202540,2025-04-22,DC,Karun Nair,2,9,15,166.66666666666669,5,1,0,0,2,0,1,bowled
202540,2025-04-22,DC,Rahul,3,42,57,135.71428571428572,12,21,3,0,3,0,3,not out
202540,2025-04-22,DC,Axar,4,20,34,170.0,9,6,0,0,1,0,4,not out
202541,2025-04-23,SRH,Head,1,4,0,0.0,4,0,0,0,0,0,0,caught
202541,2025-04-23,SRH,Abhishek Sharma,2,8,8,100.0,6,0,1,0,0,0,1,caught
202541,2025-04-23,SRH,Ishan Kishan,3,4,1,25.0,3,1,0,0,0,0,0,caught
202541,2025-04-23,SRH,Nitish Reddy,4,6,2,33.33333333333333,4,2,0,0,0,0,0,caught
202541,2025-04-23,SRH,Klaasen,5,44,71,161.36363636363635,13,17,3,0,9,0,2,caught
202541,2025-04-23,SRH,Aniket Verma,6,14,12,85.71428571428571,7,4,2,0,1,0,0,caught
202541,2025-04-23,SRH,Abhinav Manohar,7,37,43,116.21621621621621,16,15,1,0,2,0,3,hit wicket
202541,2025-04-23,SRH,Cummins,8,2,1,50.0,1,1,0,0,0,0,0,bowled
202541,2025-04-23,SRH,Harshal Patel,9,1,1,100.0,0,1,0,0,0,0,0,not out
202541,2025-04-23,MI,Rickelton,1,8,11,137.5,4,1,1,0,2,0,0,caught
202541,2025-04-23,MI,Rohit,2,46,70,152.17391304347828,15,20,0,0,8,0,3,caught
202541,2025-04-23,MI,Will Jacks,3,19,22,115.78947368421053,8,8,0,0,2,0,1,caught
202541,2025-04-23,MI,Suryakumar Yadav,4,19,40,210.52631578947367,5,6,1,0,5,0,2,not out
202541,2025-04-23,MI,Tilak Varma,5,2,2,100.0,0,2,0,0,0,0,0,not out
202542,2025-04-24,RCB,Phil Salt,1,23,26,113.04347826086956,9,10,0,0,4,0,0,caught
202542,2025-04-24,RCB,Kohli,2,42,70,166.66666666666669,9,20,3,0,8,0,2,caught
202542,2025-04-24,RCB,Padikkal,3,27,50,185.1851851851852,5,14,1,0,4,0,3,caught
202542,2025-04-24,RCB,Tim David,4,15,23,153.33333333333334,5,5,2,0,2,0,1,runout
202542,2025-04-24,RCB,Rajat Patidar,5,3,1,33.33333333333333,2,1,0,0,0,0,0,caught
202542,2025-04-24,RCB,Jitesh Sharma,6,10,20,200.0,2,4,0,0,4,0,0,not out
202542,2025-04-24,RR,Jaiswal,1,19,49,257.89473684210526,7,1,1,0,7,0,3,caught
202542,2025-04-24,RR,Vaibhav Suryavanshi,2,12,16,133.33333333333331,7,2,1,0,0,0,2,bowled
202542,2025-04-24,RR,Nitish Rana,3,22,28,127.27272727272727,9,8,1,0,3,0,1,caught
202542,2025-04-24,RR,Riyan Parag,4,10,22,220.00000000000003,4,2,0,0,2,0,2,caught
202542,2025-04-24,RR,Dhruv Jurel,5,34,47,138.23529411764704,13,13,2,0,3,0,3,caught
202542,2025-04-24,RR,Hetmyer,6,8,11,137.5,2,3,2,0,1,0,0,caught
202542,2025-04-24,RR,Shubham Dubey,7,7,12,171.42857142857142,3,2,0,0,1,0,1,caught
202542,2025-04-24,RR,Jofra Archer,8,1,0,0.0,1,0,0,0,0,0,0,caught
202542,2025-04-24,RR,Hasaranga,9,3,1,33.33333333333333,2,1,0,0,0,0,0,runout
202542,2025-04-24,RR,Tushar Deshpande,10,2,1,50.0,1,1,0,0,0,0,0,not out
202542,2025-04-24,RR,Fazalhaq Farooqi,11,2,2,100.0,0,2,0,0,0,0,0,not out
202543,2025-04-25,CSK,Shaik Rasheed,1,1,0,0.0,1,0,0,0,0,0,0,caught
202543,2025-04-25,CSK,Sam Curran,2,9,9,100.0,3,5,0,0,1,0,0,caught
202543,2025-04-25,CSK,Ayush Mhatre,3,19,30,157.89473684210526,7,6,0,0,6,0,0,caught
202543,2025-04-25,CSK,Jadeja,4,17,21,123.52941176470588,6,7,2,0,1,0,1,bowled
202543,2025-04-25,CSK,Brevis,5,25,42,168.0,8,10,2,0,1,0,4,caught
202543,2025-04-25,CSK,Shivam Dube,6,9,12,133.33333333333331,3,4,0,0,2,0,0,caught
202543,2025-04-25,CSK,Hooda,7,20,16,80.0,9,8,2,0,1,0,0,caught
202543,2025-04-25,CSK,Dhoni,8,10,6,60.0,7,2,0,0,1,0,0,caught
202543,2025-04-25,CSK,Anshul Kamboj,9,4,2,50.0,3,0,1,0,0,0,0,caught
202543,2025-04-25,CSK,Noor Ahmad,10,3,2,66.66666666666666,1,2,0,0,0,0,0,caught
202543,2025-04-25,CSK,Khaleel Ahmed,11,2,1,50.0,1,1,0,0,0,0,0,not out
202543,2025-04-25,SRH,Abhishek Sharma,1,2,0,0.0,2,0,0,0,0,0,0,caught
202543,2025-04-25,SRH,Ishan Kishan,2,34,44,129.41176470588235,12,14,2,0,5,0,1,caught
202543,2025-04-25,SRH,Head,3,16,19,118.75,10,1,1,0,4,0,0,bowled
202543,2025-04-25,SRH,Klaasen,4,8,7,87.5,4,3,0,0,1,0,0,caught
202543,2025-04-25,SRH,Aniket Verma,5,19,19,100.0,11,5,1,0,0,0,2,caught
202543,2025-04-25,SRH,Kamindu Mendis,6,21,31,147.61904761904762,5,7,6,0,3,0,0,not out
202543,2025-04-25,SRH,Nitish Reddy,7,12,18,150.0,4,2,4,0,2,0,0,not out
202544,2025-04-26,PBKS,Priyansh Arya,1,35,69,197.14285714285717,10,13,0,0,8,0,4,caught
202544,2025-04-26,PBKS,Prabhsimran,2,48,83,172.91666666666669,14,21,1,0,6,0,6,caught
202544,2025-04-26,PBKS,Shreyas Iyer,3,16,25,156.25,1,11,2,0,1,0,1,not out
202544,2025-04-26,PBKS,Maxwell,4,8,7,87.5,4,3,0,0,1,0,0,bowled
202544,2025-04-26,PBKS,Marco Jansen,5,7,3,42.857142857142854,4,3,0,0,0,0,0,caught
202544,2025-04-26,PBKS,Josh Inglis,6,6,11,183.33333333333331,1,3,0,0,2,0,0,not out
202544,2025-04-26,KKR,Gurbaz,1,3,1,33.33333333333333,2,1,0,0,0,0,0,not out
202544,2025-04-26,KKR,Narine,2,3,4,133.33333333333331,2,0,0,0,1,0,0,not out
202545,2025-04-27,MI,Rickelton,1,32,58,181.25,12,10,0,0,6,0,4,caught
202545,2025-04-27,MI,Rohit,2,5,12,240.0,3,0,0,0,0,0,2,caught
202545,2025-04-27,MI,Will Jacks,3,21,29,138.0952380952381,6,11,0,0,3,0,1,bowled
202545,2025-04-27,MI,Suryakumar Yadav,4,28,54,192.85714285714286,8,10,2,0,4,0,4,caught
202545,2025-04-27,MI,Tilak Varma,5,5,6,120.0,2,2,0,0,1,0,0,caught
202545,2025-04-27,MI,Hardik Pandya,6,7,5,71.42857142857143,3,3,1,0,0,0,0,bowled
202545,2025-04-27,MI,Naman Dhir,7,11,25,227.27272727272728,2,5,0,0,2,0,2,not out
202545,2025-04-27,MI,Corbin Bosch,8,10,20,200.0,2,4,1,0,2,0,1,caught
202545,2025-04-27,MI,Chahar,9,1,1,100.0,0,1,0,0,0,0,0,not out
202545,2025-04-27,LSG,Mitchell Marsh,1,23,34,147.82608695652172,8,10,0,0,3,0,2,caught
202545,2025-04-27,LSG,Markram,2,11,9,81.81818181818183,8,1,0,0,2,0,0,caught
202545,2025-04-27,LSG,Pooran,3,15,27,180.0,7,3,1,0,1,0,3,caught
202545,2025-04-27,LSG,Pant,4,2,4,200.0,1,0,0,0,1,0,0,caught
202545,2025-04-27,LSG,Ayush Badoni,5,22,35,159.0909090909091,5,11,2,0,2,0,2,caught
202545,2025-04-27,LSG,Miller,6,16,24,150.0,5,4,4,0,3,0,0,caught
202545,2025-04-27,LSG,Abdul Samad,7,4,2,50.0,2,2,0,0,0,0,0,bowled
202545,2025-04-27,LSG,Ravi Bishnoi,8,14,13,92.85714285714286,11,1,0,0,0,0,2,bowled
202545,2025-04-27,LSG,Avesh Khan,9,1,0,0.0,1,0,0,0,0,0,0,bowled
202545,2025-04-27,LSG,Prince Yadav,10,9,4,44.44444444444444,5,4,0,0,0,0,0,not out
202545,2025-04-27,LSG,Digvesh Rathi,11,3,1,33.33333333333333,2,1,0,0,0,0,0,bowled
202546,2025-04-27,DC,Abishek Porel,1,11,28,254.54545454545453,2,2,3,0,2,0,2,caught
202546,2025-04-27,DC,du Plessis,2,25,18,72.0,11,12,1,0,1,0,0,caught
202546,2025-04-27,DC,Karun Nair,3,4,4,100.0,3,0,0,0,1,0,0,caught
202546,2025-04-27,DC,Rahul,4,39,41,105.12820512820514,12,19,5,0,3,0,0,caught
202546,2025-04-27,DC,Axar,5,13,15,115.38461538461537,6,5,0,0,1,0,1,bowled
202546,2025-04-27,DC,Stubbs,6,18,34,188.88888888888889,4,8,0,0,5,0,1,caught
202546,2025-04-27,DC,Ashutosh Sharma,7,3,2,66.66666666666666,2,0,1,0,0,0,0,bowled
202546,2025-04-27,DC,Vipraj Nigam,8,6,12,200.0,2,2,0,0,1,0,1,runout
202546,2025-04-27,DC,Chameera,9,1,0,0.0,1,0,0,0,0,0,0,not out
202546,2025-04-27,RCB,Jacob Bethell,1,6,12,200.0,2,2,0,0,1,0,1,caught
202546,2025-04-27,RCB,Kohli,2,47,51,108.51063829787233,12,27,4,0,4,0,0,caught
202546,2025-04-27,RCB,Padikkal,3,2,0,0.0,2,0,0,0,0,0,0,bowled
202546,2025-04-27,RCB,Rajat Patidar,4,6,6,100.0,3,2,0,0,1,0,0,runout
202546,2025-04-27,RCB,Krunal Pandya,5,46,69,150.0,15,17,6,0,4,0,4,not out
202546,2025-04-27,RCB,Tim David,6,4,15,375.0,0,1,0,0,2,0,1,not out
202547,2025-04-28,GT,Sai Sudharsan,1,30,39,130.0,10,13,2,0,4,0,1,caught
202547,2025-04-28,GT,Shubman Gill,2,50,84,168.0,9,24,8,0,5,0,4,caught
202547,2025-04-28,GT,Buttler,3,26,50,192.30769230769232,6,12,1,0,3,0,4,not out
202547,2025-04-28,GT,Washington Sundar,4,8,13,162.5,2,3,2,0,0,0,1,caught
202547,2025-04-28,GT,Rahul Tewatia,5,4,9,225.0,1,1,1,0,0,0,1,lbw
202547,2025-04-28,GT,Shahrukh Khan,6,2,5,250.0,0,1,0,0,1,0,0,not out
202547,2025-04-28,RR,Jaiswal,1,40,70,175.0,11,15,2,1,9,0,2,not out
202547,2025-04-28,RR,Vaibhav Suryavanshi,2,38,101,265.7894736842105,13,7,0,0,7,0,11,bowled
202547,2025-04-28,RR,Nitish Rana,3,2,4,200.0,1,0,0,0,1,0,0,lbw
202547,2025-04-28,RR,Riyan Parag,4,15,32,213.33333333333334,3,4,4,0,2,0,2,not out
202548,2025-04-29,KKR,Gurbaz,1,12,26,216.66666666666666,6,0,0,0,5,0,1,caught
202548,2025-04-29,KKR,Narine,2,16,27,168.75,6,5,1,0,2,0,2,lbw
202548,2025-04-29,KKR,Rahane,3,14,26,185.71428571428572,5,4,0,0,4,0,1,lbw
202548,2025-04-29,KKR,Angkrish Raghuvanshi,4,31,44,141.93548387096774,9,14,3,0,3,0,2,caught
202548,2025-04-29,KKR,Venkatesh Iyer,5,5,7,140.0,2,1,1,0,1,0,0,caught
202548,2025-04-29,KKR,Rinku Singh,6,25,36,144.0,6,12,3,0,3,0,1,caught
202548,2025-04-29,KKR,Russell,7,9,17,188.88888888888889,3,3,0,0,2,0,1,runout
202548,2025-04-29,KKR,Powell,8,5,5,100.0,3,1,0,0,1,0,0,lbw
202548,2025-04-29,KKR,Anukul Roy,9,1,0,0.0,1,0,0,0,0,0,0,caught
202548,2025-04-29,KKR,Harshit Rana,10,1,0,0.0,1,0,0,0,0,0,0,not out
202548,2025-04-29,KKR,Varun Chakaravarthy,11,1,1,100.0,0,1,0,0,0,0,0,not out
202548,2025-04-29,DC,Abishek Porel,1,2,4,200.0,1,0,0,0,1,0,0,caught
202548,2025-04-29,DC,Karun Nair,2,13,15,115.38461538461537,5,5,1,0,2,0,0,lbw
202548,2025-04-29,DC,du Plessis,3,44,61,138.63636363636365,15,19,1,0,7,0,2,caught
202548,2025-04-29,DC,Rahul,4,5,7,140.0,1,3,0,0,1,0,0,runout
202548,2025-04-29,DC,Axar,5,23,43,186.95652173913044,7,9,0,0,4,0,3,caught
202548,2025-04-29,DC,Stubbs,6,3,1,33.33333333333333,2,1,0,0,0,0,0,bowled
202548,2025-04-29,DC,Vipraj Nigam,7,19,38,200.0,7,4,1,0,5,0,2,bowled
202548,2025-04-29,DC,Ashutosh Sharma,8,6,7,116.66666666666667,4,1,0,0,0,0,1,caught
202548,2025-04-29,DC,Mitchell Starc,9,1,0,0.0,1,0,0,0,0,0,0,caught
202548,2025-04-29,DC,Chameera,10,3,2,66.66666666666666,1,2,0,0,0,0,0,not out
202548,2025-04-29,DC,Kuldeep Yadav,11,1,1,100.0,0,1,0,0,0,0,0,not out
202549,2025-04-30,CSK,Shaik Rasheed,1,12,11,91.66666666666666,9,1,0,0,1,0,1,caught
202549,2025-04-30,CSK,Ayush Mhatre,2,6,7,116.66666666666667,2,3,0,0,1,0,0,caught
202549,2025-04-30,CSK,Sam Curran,3,46,86,186.95652173913044,10,20,3,0,9,0,4,caught
202549,2025-04-30,CSK,Jadeja,4,12,17,141.66666666666669,7,1,0,0,4,0,0,caught
202549,2025-04-30,CSK,Brevis,5,26,32,123.07692307692308,7,14,2,0,2,0,1,bowled
202549,2025-04-30,CSK,Shivam Dube,6,6,6,100.0,3,2,0,0,1,0,0,caught
202549,2025-04-30,CSK,Dhoni,7,4,11,275.0,1,1,0,0,1,0,1,caught
202549,2025-04-30,CSK,Hooda,8,2,2,100.0,1,0,1,0,0,0,0,caught
202549,2025-04-30,CSK,Anshul Kamboj,9,1,0,0.0,1,0,0,0,0,0,0,bowled
202549,2025-04-30,CSK,Noor Ahmad,10,1,0,0.0,1,0,0,0,0,0,0,caught
202549,2025-04-30,PBKS,Priyansh Arya,1,15,23,153.33333333333334,7,3,0,0,5,0,0,caught
202549,2025-04-30,PBKS,Prabhsimran,2,36,54,150.0,12,16,0,0,5,0,3,caught
202549,2025-04-30,PBKS,Shreyas Iyer,3,41,72,175.609756097561,7,22,3,0,5,0,4,bowled
202549,2025-04-30,PBKS,Nehal Wadhera,4,3,5,166.66666666666669,1,1,0,0,1,0,0,caught
202549,2025-04-30,PBKS,Shashank Singh,5,12,23,191.66666666666669,3,5,1,0,1,0,2,caught
202549,2025-04-30,PBKS,Josh Inglis,6,6,6,100.0,3,2,0,0,1,0,0,not out
202549,2025-04-30,PBKS,Suryansh Shedge,7,3,1,33.33333333333333,2,1,0,0,0,0,0,caught
202549,2025-04-30,PBKS,Marco Jansen,8,2,4,200.0,1,0,0,0,1,0,0,not out
202550,2025-05-01,MI,Rickelton,1,38,61,160.5263157894737,15,11,2,0,7,0,3,bowled
202550,2025-05-01,MI,Rohit,2,36,53,147.22222222222223,12,13,2,0,9,0,0,caught
202550,2025-05-01,MI,Suryakumar Yadav,3,23,48,208.69565217391303,5,8,3,0,4,0,3,not out
202550,2025-05-01,MI,Hardik Pandya,4,23,48,208.69565217391303,2,10,4,0,6,0,1,not out
202550,2025-05-01,RR,Jaiswal,1,6,13,216.66666666666666,3,1,0,0,0,0,2,bowled
202550,2025-05-01,RR,Vaibhav Suryavanshi,2,2,0,0.0,2,0,0,0,0,0,0,caught
202550,2025-05-01,RR,Nitish Rana,3,11,9,81.81818181818183,8,1,0,0,2,0,0,caught
202550,2025-05-01,RR,Riyan Parag,4,8,16,200.0,1,4,0,0,3,0,0,caught
202550,2025-05-01,RR,Dhruv Jurel,5,11,11,100.0,5,5,0,0,0,0,1,caught
202550,2025-05-01,RR,Hetmyer,6,1,0,0.0,1,0,0,0,0,0,0,caught
202550,2025-05-01,RR,Shubham Dubey,7,9,15,166.66666666666669,5,1,0,0,2,0,1,caught
202550,2025-05-01,RR,Jofra Archer,8,27,30,111.11111111111111,13,10,0,0,2,0,2,caught
202550,2025-05-01,RR,Theekshana,9,9,2,22.22222222222222,7,2,0,0,0,0,0,caught
202550,2025-05-01,RR,Kartikeya,10,4,2,50.0,3,0,1,0,0,0,0,caught
202550,2025-05-01,RR,Akash Madhwal,11,9,4,44.44444444444444,5,4,0,0,0,0,0,not out
202551,2025-05-02,GT,Sai Sudharsan,1,23,48,208.69565217391303,4,8,2,0,9,0,0,caught
202551,2025-05-02,GT,Shubman Gill,2,38,76,200.0,4,20,2,0,10,0,2,runout
202551,2025-05-02,GT,Buttler,3,37,64,172.97297297297297,7,18,5,0,3,0,4,caught
202551,2025-05-02,GT,Washington Sundar,4,16,21,131.25,3,10,1,1,0,0,1,caught
202551,2025-05-02,GT,Shahrukh Khan,5,2,6,300.0,1,0,0,0,0,0,1,not out
202551,2025-05-02,GT,Rahul Tewatia,6,3,6,200.0,2,0,0,0,0,0,1,caught
202551,2025-05-02,GT,Rashid Khan,7,1,0,0.0,1,0,0,0,0,0,0,caught
202551,2025-05-02,SRH,Head,1,16,20,125.0,8,4,0,0,4,0,0,caught
202551,2025-05-02,SRH,Abhishek Sharma,2,41,74,180.4878048780488,12,17,1,1,4,0,6,caught
202551,2025-05-02,SRH,Ishan Kishan,3,17,13,76.47058823529412,5,11,1,0,0,0,0,caught
202551,2025-05-02,SRH,Klaasen,4,18,23,127.77777777777777,3,13,0,0,1,0,1,caught
202551,2025-05-02,SRH,Aniket Verma,5,7,3,42.857142857142854,5,1,1,0,0,0,0,caught
202551,2025-05-02,SRH,Nitish Reddy,6,10,21,210.0,2,5,0,0,1,0,2,not out
202551,2025-05-02,SRH,Kamindu Mendis,7,1,0,0.0,1,0,0,0,0,0,0,caught
202551,2025-05-02,SRH,Cummins,8,10,19,190.0,1,5,2,0,1,0,1,not out
202552,2025-05-03,RCB,Jacob Bethell,1,33,55,166.66666666666669,12,11,0,0,8,0,2,caught
202552,2025-05-03,RCB,Kohli,2,33,62,187.87878787878788,11,12,0,0,5,0,5,caught
202552,2025-05-03,RCB,Padikkal,3,15,17,113.33333333333333,6,7,0,0,1,0,1,caught
202552,2025-05-03,RCB,Rajat Patidar,4,15,11,73.33333333333333,7,7,0,0,1,0,0,caught
202552,2025-05-03,RCB,Jitesh Sharma,5,8,7,87.5,5,1,1,0,1,0,0,caught
202552,2025-05-03,RCB,Tim David,6,3,2,66.66666666666666,1,2,0,0,0,0,0,not out
